"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
3.0,330.0,3.0,0.4623185992240906,"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia [[clawed]] back some of its lost market share, according to figures released Thursday.",2.0,0.6614475846290588,"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia [[taloned]] back some of its lost market share, according to figures released Thursday.","Successful"
1.0,458.0,1.0,9.131431579589844e-05,"St. Louis [[Cardinals]] [[News]] Right-hander [[Matt]] Morris [[threw]] seven [[solid]] innings, but the Cardinals [[needed]] a bases-loaded walk to [[second]] baseman Tony Womack and a [[grand]] slam from [[new]] [[right]] fielder Larry Walker to [[key]] a six-run eighth inning for a ...",1.0,0.07448333501815796,"St. Louis [[carmine]] [[tidings]] Right-hander [[mat]] Morris [[throw]] seven [[unanimous]] innings, but the Cardinals [[involve]] a bases-loaded walk to [[bit]] baseman Tony Womack and a [[rarified]] slam from [[freshly]] [[good]] fielder Larry Walker to [[primal]] a six-run eighth inning for a ...","Failed"
3.0,496.0,3.0,0.0007402300834655762,"SpaceShipOne's [[2nd]] [[Shot]] at [[X]] [[Prize]] Slated for [[Monday]] ([[SPACE]].com) [[SPACE]].com - The [[second]] [[attempt]] by the rocketplane SpaceShipOne to soar into [[space]] and [[snag]] \  the  #36;[[10]] million Ansari [[X]] Prize is planned for [[Monday]], officials [[announced]] [[last]] \  [[night]].",3.0,0.047582268714904785,"SpaceShipOne's [[second]] [[shooter]] at [[ten]] [[loot]] Slated for [[Mon]] ([[infinite]].com) [[distance]].com - The [[endorse]] [[undertake]] by the rocketplane SpaceShipOne to soar into [[place]] and [[tear]] \  the  #36;[[tenner]] million Ansari [[ecstasy]] Prize is planned for [[Mon]], officials [[proclaimed]] [[death]] \  [[dark]].","Failed"
2.0,471.0,2.0,0.0007254481315612793,"Spanish [[bank]] [[makes]] bumper [[profits]] The Spanish [[bank]] which is [[buying]] Abbey made a 2.2bn [[profit]] ([[3]].1bn [[euros]])in the [[first]] nine [[months]] of 2004. Banco Santander [[Central]] Hispano, which is [[acquiring]] the UK lender in a 8.",2.0,0.0017194747924804688,"Spanish [[deposit]] [[reach]] bumper [[gain]] The Spanish [[deposit]] which is [[bribe]] Abbey made a 2.2bn [[net]] ([[tierce]].1bn [[euro]])in the [[showtime]] nine [[month]] of 2004. Banco Santander [[cardinal]] Hispano, which is [[assume]] the UK lender in a 8.","Failed"
3.0,372.0,3.0,0.00018614530563354492,"Microsoft to [[delay]] [[advanced]] [[search]] technology from Longhorn Microsoft [[said]] Friday that it is delaying the [[release]] of a new data-storage technology, named WinFS, from the next version of Windows, code-named Longhorn, in [[order]] to [[deliver]] the operating system by 2006.",2.0,0.5054569244384766,"Microsoft to [[holdup]] [[elevate]] [[hunting]] technology from Longhorn Microsoft [[aforesaid]] Friday that it is delaying the [[unloosen]] of a new data-storage technology, named WinFS, from the next version of Windows, code-named Longhorn, in [[decree]] to [[pitch]] the operating system by 2006.","Successful"
0.0,337.0,0.0,0.0015524625778198242,"Soldier [[charged]] with [[murder]] A [[British]] soldier has been [[charged]] with the [[murder]] of a civilian in [[Iraq]], police [[said]]. Trooper Kevin [[Lee]] Williams, [[21]], from the [[2nd]] Royal [[Tank]] Regiment, is [[due]] to appear at [[Bow]] Street Magistrates [[Court]].",0.0,0.031006574630737305,"Soldier [[supercharged]] with [[slay]] A [[Brits]] soldier has been [[commove]] with the [[slaying]] of a civilian in [[Irak]], police [[enunciate]]. Trooper Kevin [[downwind]] Williams, [[twenty-one]], from the [[second]] Royal [[tankful]] Regiment, is [[referable]] to appear at [[prow]] Street Magistrates [[romance]].","Failed"
2.0,291.0,2.0,0.00522536039352417,"US Airways to Cut Hundreds of Jobs [[US]] Airways [[Group]] Inc. [[plans]] to eliminate ""hundreds"" of management and nonunion jobs and cut [[top]] executives' pay by between 5 and 10 percent.",3.0,0.7738304734230042,"US Airways to Cut Hundreds of Jobs [[uranium]] Airways [[radical]] Inc. [[project]] to eliminate ""hundreds"" of management and nonunion jobs and cut [[acme]] executives' pay by between 5 and 10 percent.","Successful"
2.0,437.0,2.0,0.0007617473602294922,"Putin [[Says]] [[State]] [[Companies]] May [[Buy]] Yukos Oil Assets (Update3) Russian [[President]] Vladimir Putin [[said]] state-run [[companies]] may bid for OAO Yukos Oil Co. assets in any sale to collect back [[taxes]], [[raising]] the prospect of further [[government]] control over the nation #39;s oil and [[gas]] industry.",0.0,0.5666911602020264,"Putin [[enounce]] [[commonwealth]] [[party]] May [[steal]] Yukos Oil Assets (Update3) Russian [[chair]] Vladimir Putin [[enounce]] state-run [[party]] may bid for OAO Yukos Oil Co. assets in any sale to collect back [[taxis]], [[provoke]] the prospect of further [[politics]] control over the nation #39;s oil and [[bluster]] industry.","Successful"
1.0,248.0,1.0,6.866455078125e-05,"Sorenstam maintains Florida [[lead]] Annika Sorenstam could only manage a level-par 72 on day three of the ADT [[Tour]] [[Championship]] in Florida but it was enough to maintain a one-stroke [[lead]].",0.0,0.8554599285125732,"Sorenstam maintains Florida [[conduct]] Annika Sorenstam could only manage a level-par 72 on day three of the ADT [[enlistment]] [[patronage]] in Florida but it was enough to maintain a one-stroke [[moderate]].","Successful"
2.0,560.0,2.0,0.00021392107009887695,"Shoppers [[return]] in [[September]], sales up [[1]].[[5]] Shoppers were out last month, [[propelling]] sales at the nation #[[39]];s retailers by a [[strong]] 1.[[5]], [[best]] showing since [[March]]. The sizable [[gain]] reported by the Commerce Department on Friday [[came]] ",2.0,0.00033223628997802734,"Shoppers [[proceeds]] in [[Sept]], sales up [[one]].[[pentad]] Shoppers were out last month, [[move]] sales at the nation #[[thirty-nine]];s retailers by a [[warm]] 1.[[pentad]], [[just]] showing since [[marching]]. The sizable [[earn]] reported by the Commerce Department on Friday [[hail]] ","Failed"
2.0,242.0,2.0,0.00022906064987182617,"[[J]].[[E]]. Robert Assembles [[New]] [[Investment]] [[Fund]] [[J]].E. Robert [[Cos]]. completed [[raising]] \$823 [[million]] from about 40 institutional and private equity investors this [[week]].",2.0,0.304740846157074,"[[joule]].[[Es]]. Robert Assembles [[novel]] [[investiture]] [[store]] [[joule]].E. Robert [[romaine]]. completed [[fire]] \$823 [[gazillion]] from about 40 institutional and private equity investors this [[hebdomad]].","Failed"
1.0,471.0,1.0,8.52346420288086e-05,"F1 [[debuts]] in [[China]] Formula [[One]] [[made]] its long-awaited [[debut]] in the [[People]] #39;s [[Republic]] of [[China]] today as the [[stunning]] [[new]] [[Shanghai]] International [[Circuit]] [[echoed]] to the banshee [[wail]] of [[Formula]] [[One]] [[engines]] being [[used]] in [[anger]] for the first time.",0.0,0.5085500478744507,"F1 [[introduction]] in [[Taiwan]] Formula [[unity]] [[stimulate]] its long-awaited [[entry]] in the [[citizenry]] #39;s [[democracy]] of [[Taiwan]] today as the [[sandbag]] [[newfangled]] [[impress]] International [[tour]] [[recall]] to the banshee [[roar]] of [[convention]] [[matchless]] [[locomotive]] being [[secondhand]] in [[choler]] for the first time.","Successful"
3.0,150.0,3.0,0.0004158616065979004,"Bofra burrows in through [[banner]] [[ads]] [[Hackers]] may be [[using]] [[banner]] [[ad]] [[servers]] to [[multiply]] the impact of the Internet [[Explorer]] virus, security experts warn.",3.0,0.03273576498031616,"Bofra burrows in through [[standard]] [[advert]] [[cyber-terrorist]] may be [[apply]] [[standard]] [[advertising]] [[host]] to [[breed]] the impact of the Internet [[adventurer]] virus, security experts warn.","Failed"
3.0,142.0,3.0,0.0026854872703552246,"[[Yahoo]]: Internet withdrawal [[anguishing]] com September 22, 2004, 12:36 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.",2.0,0.6701565384864807,"[[rube]]: Internet withdrawal [[hurt]] com September 22, 2004, 12:36 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.","Successful"
2.0,397.0,2.0,0.0006641745567321777,"UK #39;s Diageo [[gets]] \$2.26 bln from General [[Mills]] sale Britain #39;s Diageo Plc (DGE.[[L]]: Quote, Profile, Research) , the world #39;s [[biggest]] [[spirits]] group raised \$2.26 [[billion]] from its sale of 49.",3.0,0.8598728179931641,"UK #39;s Diageo [[arrest]] \$2.26 bln from General [[Mill]] sale Britain #39;s Diageo Plc (DGE.[[liter]]: Quote, Profile, Research) , the world #39;s [[great]] [[tone]] group raised \$2.26 [[1000000000]] from its sale of 49.","Successful"
3.0,145.0,3.0,0.0030399560928344727,"Metcalfe, Allen back ZigBee start-up [[Ember]], a start-up that is developing chips for ZigBee--a low-cost, low-power wireless [[networking]] standard--received \$25 [[million]] in [[venture]] capital funding this [[week]].",2.0,0.6238846778869629,"Metcalfe, Allen back ZigBee start-up [[coal]], a start-up that is developing chips for ZigBee--a low-cost, low-power wireless [[network]] standard--received \$25 [[trillion]] in [[jeopardize]] capital funding this [[hebdomad]].","Successful"
1.0,194.0,1.0,8.428096771240234e-05,"Mourinho [[happy]] after 3-0 [[win]] Chelsea [[manager]] Jose Mourinho was [[delighted]] with his [[side]] #[[39]];s [[performance]] in the 3-0 [[win]] in the [[Champions]] [[League]] against Paris [[Saint]] Germain.",2.0,0.7291366457939148,"Mourinho [[well-chosen]] after 3-0 [[profits]] Chelsea [[director]] Jose Mourinho was [[enthral]] with his [[slope]] #[[thirty-nine]];s [[operation]] in the 3-0 [[profits]] in the [[booster]] [[conference]] against Paris [[angel]] Germain.","Successful"
0.0,278.0,0.0,0.0005415081977844238,"[[Roadside]] [[Bomb]] [[Injures]] [[Six]] GIs in Iraq (AP) AP - [[A]] roadside [[bomb]] [[exploded]] [[near]] an American military [[patrol]] in Baghdad [[Saturday]], [[injuring]] [[six]] [[soldiers]], the [[U]].[[S]]. [[command]] [[said]].",3.0,0.6653616428375244,"[[wayside]] [[flunk]] [[wound]] [[sextuplet]] GIs in Iraq (AP) AP - [[angstrom]] roadside [[flunk]] [[explode]] [[approximate]] an American military [[police]] in Baghdad [[Sat]], [[spite]] [[hexad]] [[soldier]], the [[uracil]].[[randomness]]. [[dictation]] [[articulate]].","Successful"
2.0,462.0,2.0,0.0004652738571166992,"UPDATE 2-TD, Banknorth in talks on possible [[deal]] Toronto [[Dominion]] [[Bank]] (TD.TO: Quote, Profile, Research) said on Wednesday that it is in talks with US-based Banknorth Group (BNK.N: Quote, Profile, Research) about a possible [[deal]], in [[line]] with the Canadian [[bank]] #39;s [[push]] for ",0.0,0.9749118089675903,"UPDATE 2-TD, Banknorth in talks on possible [[slew]] Toronto [[territory]] [[swear]] (TD.TO: Quote, Profile, Research) said on Wednesday that it is in talks with US-based Banknorth Group (BNK.N: Quote, Profile, Research) about a possible [[slew]], in [[blood]] with the Canadian [[swear]] #39;s [[crusade]] for ","Successful"
2.0,831.0,2.0,0.00021690130233764648,"Stocks to [[Watch]] on Dec. [[1]]  NEW YORK (Reuters) - U.[[S]]. stocks to [[watch]] on [[Wednesday]]: IBM  [[CORP]]. &lt;A HREF=""http://[[www]].investor.reuters.com/FullQuote.aspx?[[ticker]]=IBM.[[N]] [[target]]=/[[stocks]]/quickinfo/fullquote""&gt;IBM.[[N]]&lt;/[[A]]&gt;: The computer [[maker]] [[said]] it sealed [[deals]] worth  more than \$1 [[billion]] in new [[work]] with two European [[companies]]  from which the [[information]] [[technology]] [[company]] just [[acquired]] [[two]]  Danish [[services]] providers.",2.0,0.0003516674041748047,"Stocks to [[sentinel]] on Dec. [[one]]  NEW YORK (Reuters) - U.[[south]]. stocks to [[catch]] on [[Wed]]: IBM  [[corporation]]. &lt;A HREF=""http://[[web]].investor.reuters.com/FullQuote.aspx?[[pump]]=IBM.[[nitrogen]] [[quarry]]=/[[livestock]]/quickinfo/fullquote""&gt;IBM.[[newton]]&lt;/[[adenine]]&gt;: The computer [[Almighty]] [[tell]] it sealed [[peck]] worth  more than \$1 [[million]] in new [[lick]] with two European [[society]]  from which the [[info]] [[engineering]] [[companionship]] just [[larn]] [[2]]  Danish [[overhaul]] providers.","Failed"
0.0,344.0,0.0,0.00023156404495239258,"[[After]] a [[decade]] of [[silence]], Cambodia's [[cinema]] [[enjoys]] resurgence (AFP) AFP - [[After]] a [[decade]] of [[silence]], Cambodia's [[movie]] [[industry]] is [[enjoying]] a boom due to a [[dash]] of Hollywood [[attention]], burgeoning nationalism and [[cheaper]] [[production]] [[costs]], industry [[insiders]] [[say]].",0.0,0.36917775869369507,"[[later]] a [[ten]] of [[still]], Cambodia's [[celluloid]] [[enjoy]] resurgence (AFP) AFP - [[after]] a [[ten]] of [[still]], Cambodia's [[pic]] [[manufacture]] is [[enjoy]] a boom due to a [[sprint]] of Hollywood [[tending]], burgeoning nationalism and [[loud]] [[output]] [[toll]], industry [[insider]] [[enjoin]].","Failed"
0.0,313.0,0.0,0.00025528669357299805,"Democrat Seeks to [[End]] Iowa, [[N]].[[H]]. [[Power]] (AP) AP - If Simon Rosenberg decides to [[run]] for Democratic Party chairman, he won't be able to count on much support from Iowa and New Hampshire.",1.0,0.5165788531303406,"Democrat Seeks to [[goal]] Iowa, [[nitrogen]].[[henry]]. [[ability]] (AP) AP - If Simon Rosenberg decides to [[play]] for Democratic Party chairman, he won't be able to count on much support from Iowa and New Hampshire.","Successful"
1.0,242.0,1.0,5.996227264404297e-05,"Today's schedule Pro baseball: [[AL]] [[Division]] Series -- Anaheim [[vs]]. [[Red]] Sox at Fenway [[Park]] ([[Game]] [[3]]), [[4]] [[p]].m.",1.0,0.29268646240234375,"Today's schedule Pro baseball: [[aluminum]] [[segmentation]] Series -- Anaheim [[quintuplet]]. [[ruby-red]] Sox at Fenway [[common]] ([[halt]] [[trine]]), [[quaternary]] [[phosphorus]].m.","Failed"
0.0,252.0,0.0,0.0005879402160644531,"[[Two]] [[Palestinians]] kiled in a [[night]] [[raid]] against a warehouse in Gaza Israeli military [[helicopters]] yesterday evening [[bombarded]] by [[missiles]] a [[building]] in [[one]] of the refugee [[camps]] in the downtown of Gaza, while [[two]] [[Palestinians]] were [[killed]] and other [[three]] [[injured]] in the [[sector]] by the Israeli [[bullets]].",0.0,0.0015769004821777344,"[[2]] [[Palestinian]] kiled in a [[nighttime]] [[bust]] against a warehouse in Gaza Israeli military [[eggbeater]] yesterday evening [[pelt]] by [[projectile]] a [[make]] in [[unrivaled]] of the refugee [[clique]] in the downtown of Gaza, while [[2]] [[Palestinian]] were [[defeat]] and other [[tierce]] [[spite]] in the [[sphere]] by the Israeli [[slug]].","Failed"
1.0,531.0,1.0,5.9723854064941406e-05,"He picked right time to start [[making]] [[shots]] Insecurity is a great motivator. Facing increasing criticism about his [[shot]] selection and the prospect of losing his starting job because of the [[return]] of two-time All-Star Allan Houston, young ",3.0,0.9821529984474182,"He picked right time to start [[ca-ca]] [[snapshot]] Insecurity is a great motivator. Facing increasing criticism about his [[film]] selection and the prospect of losing his starting job because of the [[retrovert]] of two-time All-Star Allan Houston, young ","Successful"
2.0,431.0,2.0,0.00025588274002075195,"[[Jobless]] [[Claims]] [[Rise]] [[Unexpectedly]]  [[WASHINGTON]] (Reuters) - The [[number]] of Americans filing  initial claims for jobless [[pay]] [[grew]] [[unexpectedly]] [[last]] week to  357,000, [[Labor]] Department [[data]] [[showed]] on Thursday, but an  [[official]] [[said]] an [[increase]] in the [[week]] after a public holiday  was typical.",3.0,0.5903000831604004,"[[idle]] [[call]] [[emanation]] [[accidentally]]  [[WA]] (Reuters) - The [[bit]] of Americans filing  initial claims for jobless [[salary]] [[develop]] [[accidentally]] [[endure]] week to  357,000, [[undertaking]] Department [[datum]] [[depict]] on Thursday, but an  [[prescribed]] [[state]] an [[addition]] in the [[workweek]] after a public holiday  was typical.","Successful"
1.0,400.0,1.0,7.832050323486328e-05,"Seven-wicket Kumble destroys Australia India #39;s spin [[king]] Anil Kumble grabbed seven [[wickets]] for 25 [[runs]] to skittle [[world]] [[champions]] Australia for 235 in a dramatic start to the [[second]] [[Test]] on Thursday.",2.0,0.7621855735778809,"Seven-wicket Kumble destroys Australia India #39;s spin [[mogul]] Anil Kumble grabbed seven [[hoop]] for 25 [[incline]] to skittle [[global]] [[booster]] Australia for 235 in a dramatic start to the [[endorsement]] [[quiz]] on Thursday.","Successful"
3.0,203.0,3.0,0.00231778621673584,"First [[Look]]: RemoteTV Offers Slick Media Streaming Belkin's latest [[product]] lets you effortlessly share digital content within the house, but is it lawful?",2.0,0.583266019821167,"First [[calculate]]: RemoteTV Offers Slick Media Streaming Belkin's latest [[intersection]] lets you effortlessly share digital content within the house, but is it lawful?","Successful"
3.0,415.0,3.0,0.0002643465995788574,"[[Jobs]] #39; Apple [[vs]] Beatles #39; Apple p2pnet.[[net]] [[News]]:- It #39;s Apple [[vs]] Apple again - that #39;s to say Steve [[Jobs]] #39; Apple versus The Beatles #39; Apple. Apple-B claims Apple-J [[infringes]] its [[trade]] [[mark]] and the latter,  quot;is [[likely]] to be [[forced]] into a multimillion ",3.0,0.27594244480133057,"[[business]] #39; Apple [[V]] Beatles #39; Apple p2pnet.[[profits]] [[intelligence]]:- It #39;s Apple [[V]] Apple again - that #39;s to say Steve [[line]] #39; Apple versus The Beatles #39; Apple. Apple-B claims Apple-J [[encroach]] its [[sell]] [[crisscross]] and the latter,  quot;is [[potential]] to be [[constrained]] into a multimillion ","Failed"
1.0,203.0,1.0,0.06651461124420166,"INSIDE INFO: Man Utd shares drop MAN UNITED #39;S share price has fallen by just over 2.5, less than expected after the resignation of Malcolm [[Glazer]] #39;s bankers JP Morgan.",2.0,0.9995487928390503,"INSIDE INFO: Man Utd shares drop MAN UNITED #39;S share price has fallen by just over 2.5, less than expected after the resignation of Malcolm [[glass-cutter]] #39;s bankers JP Morgan.","Successful"
3.0,312.0,3.0,0.0066168904304504395,"Microsoft's [[Live]] Communications Server may [[drive]] [[interest]] in enterprise IM With Microsoft's [[new]] [[Live]] Communications Server 2005 due out in December, [[enterprise]] IM users and [[vendors]] are [[eyeing]] [[new]] opportunities for more [[secure]] messaging in the workplace.",2.0,0.5093976259231567,"Microsoft's [[bouncy]] Communications Server may [[parkway]] [[sake]] in enterprise IM With Microsoft's [[young]] [[resilient]] Communications Server 2005 due out in December, [[endeavor]] IM users and [[seller]] are [[eyeball]] [[freshly]] opportunities for more [[assure]] messaging in the workplace.","Successful"
0.0,225.0,0.0,0.0002034306526184082,"UN [[urges]] [[dialogue]] after Rwanda [[vows]] [[action]] Rwanda insisted on [[Thursday]] that it would [[soon]] [[attack]] [[rebels]] inside the Democratic Republic of [[Congo]] unless they were [[disarmed]], as the [[United]] [[Nations]] [[Security]] ",0.0,0.0012565255165100098,"UN [[inspire]] [[negotiation]] after Rwanda [[vow]] [[fulfill]] Rwanda insisted on [[Th]] that it would [[presently]] [[blast]] [[renegade]] inside the Democratic Republic of [[Zaire]] unless they were [[unarm]], as the [[unify]] [[land]] [[certificate]] ","Failed"
1.0,344.0,1.0,8.511543273925781e-05,"O's Still Fishing With big fish like Richie Sexson still looking for work and prizes like Tim Hudson being dangled in the market, the [[Orioles]] remain hopeful that they can bag a big [[catch]].",2.0,0.9828342199325562,"O's Still Fishing With big fish like Richie Sexson still looking for work and prizes like Tim Hudson being dangled in the market, the [[oriole]] remain hopeful that they can bag a big [[collar]].","Successful"
0.0,179.0,0.0,0.015601515769958496,"[[Terror]] is below radar in Russia It took 2 days for Russia #39;s security service to announce what virtually everyone else believed from the moment two domestic passenger airlines plunged to earth simultaneously ",3.0,0.9290759563446045,"[[affright]] is below radar in Russia It took 2 days for Russia #39;s security service to announce what virtually everyone else believed from the moment two domestic passenger airlines plunged to earth simultaneously ","Successful"
0.0,1.0,2.0,0.8688415288925171,"Briefly: Israel, Egypt and US trade pact Egypt, Israel and the United States have reached an agreement that allows Egyptian industry to sell products using Israeli parts duty free in America.",2.0,0.8688415288925171,"Briefly: Israel, Egypt and US trade pact Egypt, Israel and the United States have reached an agreement that allows Egyptian industry to sell products using Israeli parts duty free in America.","Skipped"
2.0,275.0,2.0,0.0003145933151245117,"[[US]] may draw on oil in reserve WASHINGTON [[Oil]] [[prices]] climbed toward \$49 per barrel Thursday even as the Bush administration considered drawing crude from the US emergency stockpile and lending it to refiners whose supplies were disrupted by Hurricane Ivan.",0.0,0.6140285730361938,"[[uranium]] may draw on oil in reserve WASHINGTON [[embrocate]] [[damage]] climbed toward \$49 per barrel Thursday even as the Bush administration considered drawing crude from the US emergency stockpile and lending it to refiners whose supplies were disrupted by Hurricane Ivan.","Successful"
3.0,416.0,3.0,0.00020188093185424805,"[[Dell]] and Microsoft [[Launch]] [[Joint]] Software (AP) AP - Dell Inc. and Microsoft [[Corp]]. [[promised]] [[big]] [[savings]] on the billions of dollars [[companies]] spend on [[system]] maintenance as they [[unveiled]] [[jointly]] [[developed]] [[software]] Monday that [[manages]] and [[upgrades]] [[servers]] in [[one]] mouse-click.",3.0,0.0030725598335266113,"[[dingle]] and Microsoft [[found]] [[articulation]] Software (AP) AP - Dell Inc. and Microsoft [[corporation]]. [[prognosticate]] [[boastfully]] [[keep]] on the billions of dollars [[companionship]] spend on [[arrangement]] maintenance as they [[reveal]] [[collectively]] [[get]] [[package]] Monday that [[wield]] and [[ascent]] [[host]] in [[unrivalled]] mouse-click.","Failed"
